 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,294054,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,39560.76095,27.20588735,42007.71429,110813.0981,293308,4,503,251.5,273.6503243,445,58,294027,73506.75,146534.3556,293308,4,0,0,0,0,72,112,10.20220776,17.0036796,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,294209,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,39539.9189,30.59049859,36776.125,103678.8857,293368,8,524,262,301.2274888,475,49,294201,58840.2,131105.1813,293368,47,0,0,0,0,72,132,10.19683286,20.39366573,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,294166,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,39545.69869,23.79608792,49027.66667,119802.4102,293573,1,546,273,384.666089,545,1,294121,98040.33333,169336.4687,293573,6,0,0,0,0,72,92,10.1983234,13.59776453,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,294307,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,39526.75268,23.78468742,49051.16667,119777.1423,293545,19,557,278.5,325.9762261,509,48,294261,98087,169271.6808,293545,186,0,0,0,0,72,92,10.19343746,13.59124995,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,280375,3,6,26,11607,20,0,8.666666667,10.26320288,8760,0,1934.5,3414.854477,41490.86045,32.09986625,35046.875,98811.26387,279592,1,563,281.5,307.5914498,499,64,280328,56065.6,124955.7772,279593,2,0,0,0,0,72,132,10.69995542,21.39991083,0,8760,1163.3,2733.082592,7469740.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,280282,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,41504.62748,24.97484676,46713.66667,114154.821,279731,7,516,258,296.9848481,468,48,280236,93412,161357.174,279731,7,0,0,0,0,72,92,10.70350575,14.27134101,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,280445,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,41480.5042,24.9603309,46740.83333,114176.3522,279802,2,545,272.5,382.5447686,543,2,280413,93471,161367.6593,279802,5,0,0,0,0,72,92,10.69728467,14.26304623,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,280413,3,7,26,11607,20,0,8.666666667,10.26320288,4380,0,1658.142857,1964.053328,41485.23785,35.66168473,31157,93169.21075,279608,2,509,254.5,292.0351006,461,48,280364,46727.33333,114087.9061,279608,2,0,0,0,0,72,152,10.69850542,24.96317931,0,4380,1057.545455,1734.62119,3008910.673,0,0,0,1,0,0,0,0,2,1163.3,8.666666667,1658.142857,72,0,0,0,0,0,0,3,26,7,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,501234,3,6,26,11607,20,0,8.666666667,10.26320288,5755,0,1934.5,2529.124572,23208.72088,17.95568537,62654.25,176889.3773,500433,15,510,255,291.3279938,461,49,501186,100237.2,223716.3338,500433,15,0,0,0,0,72,132,5.985228456,11.97045691,0,5755,1163.3,2131.87096,4544873.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70854979,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,164.603817,0.197586679,5450383,18900000,68300000,0,70300000,8782454.125,24100000,68300000,0,601986,150496.5,296083.7316,594598,183,0,0,0,0,192,112,0.127020008,0.070566671,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1970345,0,1970345,1970345,68300000,0,68300000,68300000,DDoS
80,256740,3,6,26,11607,20,0,8.666666667,10.26320288,4380,0,1934.5,2177.344966,45310.43079,35.05491937,32092.5,90470.09577,255994,2,654,327,456.7909806,650,4,256692,51338.4,114406.2633,255994,2,0,0,0,0,72,132,11.68497312,23.36994625,0,4380,1163.3,1903.962654,3625073.789,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70844299,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,164.5439388,0.197616466,5449561.462,18900000,68300000,3,70300000,10000000,25700000,68300000,3,601244,120248.8,263601.5078,591744,123,0,0,0,0,172,132,0.112923695,0.084692771,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1966029,0,1966029,1966029,68300000,0,68300000,68300000,DDoS
80,256856,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,45289.96792,27.25262404,42809.33333,104525.5733,256171,4,636,318,410.1219331,608,28,256698,85566,147748.4919,256171,4,0,0,0,0,72,92,11.67969602,15.57292802,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70847435,9,6,62,11607,20,0,6.888888889,5.30199124,4380,0,1934.5,2177.344966,164.7060335,0.211722556,5060531.071,18200000,68300000,1,70300000,8782069.625,24100000,68300000,1,591590,118318,264099.9491,590754,2,0,0,0,0,192,132,0.127033533,0.084689022,0,4380,729.6875,1584.07667,2509298.896,0,0,0,0,1,0,0,0,0,778.3333333,6.888888889,1934.5,192,0,0,0,0,0,0,9,62,6,11607,256,229,7,20,1963979,0,1963979,1963979,68300000,0,68300000,68300000,DDoS
80,217916,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,53355.42136,32.12246921,36319.33333,77848.72912,194193,55,23479,11739.5,15411.3923,22637,842,217751,72583.66667,105952.5864,194193,189,0,0,0,0,72,92,13.76677252,18.35569669,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70834307,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,164.6518544,0.169409436,6439482.455,20500000,68300000,6,70200000,10000000,25700000,68300000,148,591525,197175,340837.5072,590740,6,0,0,0,0,172,92,0.112939624,0.056469812,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1947906,0,1947906,1947906,68300000,0,68300000,68300000,DDoS
80,211472,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,54981.27412,37.83006734,30210.28571,69998.01231,187851,108,23034,11517,15520.99385,22492,542,211307,52826.75,90652.10568,187851,141,0,0,0,0,72,112,14.18627525,23.64379209,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70844638,8,5,56,11607,20,0,7,5.656854249,10135,0,2321.4,4413.201989,164.6278438,0.183500126,5903719.833,19700000,68300000,3,70300000,10000000,25700000,68300000,3,591770,147942.5,295242.5166,590806,12,0,0,0,0,172,112,0.112923154,0.070576972,0,10135,833.5,2705.044255,7317264.423,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,1957928,0,1957928,1957928,68300000,0,68300000,68300000,DDoS
80,215176,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,54034.8366,37.17886753,30739.42857,71414.36257,191598,52,23294,11647,15509.68014,22614,680,215015,53753.75,92537.39389,191598,63,0,0,0,0,72,112,13.94207532,23.23679221,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70839359,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2558.396197,164.640112,0.197630247,5449181.462,18900000,68300000,1,70200000,10000000,25700000,68300000,1,592432,118486.4,264465.3141,591576,2,0,0,0,0,172,132,0.11293157,0.084698677,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1951932,0,1951932,1951932,68300000,0,68300000,68300000,DDoS
80,201940,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,57576.50787,44.56769337,25242.5,68213.08188,193962,15,7444,3722,4450.530081,6869,575,201919,40383.8,85912.00831,193962,15,0,0,0,0,72,132,14.85589779,29.71179558,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70934015,8,7,56,11607,20,0,7,5.656854249,4380,0,1658.142857,1942.877285,164.4204124,0.211464133,5066715.357,18200000,68300000,1,70300000,10000000,25700000,68300000,1,674548,112424.6667,274838.0023,673435,3,0,0,0,0,172,152,0.112780871,0.098683262,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,7,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1954122,0,1954122,1954122,68300000,0,68300000,68300000,DDoS
80,724998,3,5,26,11601,20,0,8.666666667,10.26320288,4380,0,2320.2,2207.341206,16037.28562,11.0345132,103571.1429,270479.9637,716936,7,7565,3782.5,4408.810781,6900,665,724991,181247.75,357142.6228,716936,47,0,0,0,0,72,112,4.137942449,6.896570749,0,4380,1291.888889,1980.710254,3923213.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70421142,8,6,56,11607,20,0,7,5.656854249,4380,0,1934.5,2177.344966,165.6178765,0.198803933,5417010.923,18900000,68300000,1,69700000,9963896.143,25700000,68300000,1,674638,134927.6,301093.6711,673540,15,0,0,0,0,172,132,0.113602247,0.085201686,0,4380,777.9333333,1627.46176,2648631.781,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1440025,0,1440025,1440025,68300000,0,68300000,68300000,DDoS
80,725001,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1548.670905,16037.21926,13.79308442,80555.66667,238653.0483,716935,45,7517,3758.5,4669.026076,7060,457,724946,120824.3333,292048.4551,716935,45,0,0,0,0,72,152,4.137925327,9.655159096,0,4380,1057,1460.382073,2132715.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70421335,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,165.6174226,0.170402904,6401939.545,20500000,68300000,1,69700000,9963903.286,25700000,68300000,1,674791,224930.3333,388704.0914,673767,187,0,0,0,0,172,92,0.113601936,0.056800968,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1440021,0,1440021,1440021,68300000,0,68300000,68300000,DDoS
80,725415,3,7,26,11601,20,0,8.666666667,10.26320288,4380,0,1657.285714,1561.969346,16028.06669,13.7852126,80601.66667,238764.3145,717277,17,7626,3813,4682.461105,7124,502,725377,120896.1667,292181.3018,717277,17,0,0,0,0,72,152,4.135563781,9.649648822,0,4380,1057,1468.855269,2157535.8,0,0,0,1,0,0,0,0,2,1162.7,8.666666667,1657.285714,72,0,0,0,0,0,0,3,26,7,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70418871,8,4,56,11607,20,0,7,5.656854249,11595,0,2901.75,5795.50069,165.6232177,0.170408867,6401715.545,20500000,68300000,5,69700000,9963562.714,25700000,68300000,142,674658,224886,388822.2237,673859,5,0,0,0,0,172,92,0.113605911,0.056802956,0,11595,897.6153846,3214.167532,10300000,0,0,0,0,1,0,0,0,0,972.4166667,7,2901.75,172,0,0,0,0,0,0,8,56,4,11607,256,229,6,20,1436778,0,1436778,1436778,68300000,0,68300000,68300000,DDoS
80,724964,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,16038.03775,12.41440954,90620.5,253136.3766,717072,15,7579,3789.5,4789.234229,7176,403,724881,144976.2,319827.6344,717072,15,0,0,0,0,72,132,4.138136514,8.276273029,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70420482,8,7,56,11607,20,0,7,5.656854249,4380,0,1658.142857,1942.877285,165.6194287,0.21300621,5030034.429,18300000,68700000,3,70200000,10000000,25900000,68700000,104,252821,42136.83333,102503.3514,251369,3,0,0,0,0,172,152,0.113603312,0.099402898,0,4380,729.3125,1491.866872,2225666.763,0,0,0,0,1,0,0,0,0,777.9333333,7,1658.142857,172,0,0,0,0,0,0,8,56,7,11607,256,229,6,20,1438145,0,1438145,1438145,68700000,0,68700000,68700000,DDoS
80,725318,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,16030.2102,12.40835054,90664.75,253213.1218,717306,15,7630,3815,4838.024597,7236,394,725213,145042.6,319921.7466,717306,15,0,0,0,0,72,132,4.136116848,8.272233696,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70418458,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,165.624189,0.19881151,5416804.462,19000000,68700000,47,70200000,10000000,25900000,68700000,87,252867,50573.4,112352.304,251554,47,0,0,0,0,172,132,0.113606577,0.085204933,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1434903,0,1434903,1434903,68700000,0,68700000,68700000,DDoS
80,1020679,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,11397.31492,7.837919659,145811.2857,385340.391,1019681,3,758,379,424.2640687,679,79,1020664,255166,509676.7958,1019681,3,0,0,0,0,72,112,2.939219872,4.898699787,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70420529,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,165.6193182,0.198805664,5416963.769,19000000,68700000,1,69900000,9978953,25900000,68700000,1,568819,113763.8,253599.685,567416,46,0,0,0,0,172,132,0.113603236,0.085202427,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,1123004,0,1123004,1123004,68700000,0,68700000,68700000,DDoS
80,1018351,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,11423.36974,8.837817216,127293.875,359717.8304,1017550,3,626,313,268.7005769,503,123,1018337,203667.4,454974.2929,1017550,3,0,0,0,0,72,132,2.945939072,5.891878144,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70684554,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,164.9158032,0.183915711,5890379.5,19800000,68900000,5,70100000,10000000,26000000,68900000,5,652523,163130.75,308800.7025,625974,163,0,0,0,0,172,112,0.113178899,0.070736812,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1130974,0,1130974,1130974,68900000,0,68900000,68900000,DDoS
80,1020651,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11397.62759,6.858367846,170108.5,416279.3529,1019835,6,750,375,478.0041841,713,37,1020628,340209.3333,588573.2219,1019835,6,0,0,0,0,72,92,2.939300505,3.91906734,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70675560,8,7,56,11601,20,0,7,5.656854249,4380,0,1657.285714,1561.969346,164.93679,0.212237441,5048254.286,18400000,68900000,2,70000000,10000000,26000000,68900000,2,652525,108754.1667,253613.5163,626009,15,0,0,0,0,172,152,0.113193302,0.099044139,0,4380,728.9375,1300.351618,1690914.329,0,0,0,0,1,0,0,0,0,777.5333333,7,1657.285714,172,0,0,0,0,0,0,8,56,7,11601,256,229,6,20,1120939,0,1120939,1120939,68900000,0,68900000,68900000,DDoS
80,1021175,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,11391.77908,8.813376747,127646.875,360666.2077,1020250,2,784,392,485.0752519,735,49,1021161,204232.2,456167.9426,1020250,2,0,0,0,0,72,132,2.937792249,5.875584498,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70672359,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,164.9442606,0.19809725,5436335.308,19100000,68900000,0,70000000,10000000,26000000,68900000,0,650456,130091.2,276470.6116,624251,17,0,0,0,0,172,132,0.113198429,0.084898822,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,1118832,0,1118832,1118832,68900000,0,68900000,68900000,DDoS
80,1021541,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,11387.69761,6.852392611,170256.8333,416511.3977,1020457,46,849,424.5,487.1965722,769,80,1021495,340498.3333,588861.5713,1020457,189,0,0,0,0,72,92,2.93673969,3.91565292,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70674229,9,4,62,11601,20,0,6.888888889,5.30199124,8675,0,2900.25,4088.041942,165.0247928,0.18394258,5889519.083,19800000,68900000,0,70000000,8755982.25,24300000,68900000,0,652317,217439,354139.1726,626091,182,0,0,0,0,192,92,0.127344863,0.056597717,0,8675,833.5,2386.768615,5696664.423,0,0,0,0,1,0,0,0,0,897.6153846,6.888888889,2900.25,192,0,0,0,0,0,0,9,62,4,11601,256,229,7,20,1118779,0,1118779,1118779,68900000,0,68900000,68900000,DDoS
80,1021350,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,11389.82719,8.811866647,127668.75,360723.2299,1020413,3,813,406.5,506.9955621,765,48,1021304,204260.8,456243.0831,1020413,3,0,0,0,0,72,132,2.937288882,5.874577765,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70678673,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2436.833027,165.0144167,0.198079554,5436821,19100000,68900000,0,70000000,8756011.875,24300000,68900000,0,656579,164144.75,310780.6207,629958,161,0,0,0,0,192,112,0.127336856,0.070742698,0,5840,777.9333333,1723.622534,2970874.638,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1117967,0,1117967,1117967,68900000,0,68900000,68900000,DDoS
80,1021605,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,11386.98421,7.830815237,145943.5714,385612.7886,1020431,3,753,376.5,528.2087655,750,3,1021575,255393.75,510024.9055,1020431,188,0,0,0,0,72,112,2.936555714,4.894259523,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70678068,9,6,62,11601,20,0,6.888888889,5.30199124,7300,0,1933.5,2720.783986,165.0158292,0.21222991,5048433.429,18400000,68900000,1,70000000,8755899.125,24300000,68900000,1,656939,131387.8,279090.5934,630237,192,0,0,0,0,192,132,0.127337946,0.084891964,0,7300,729.3125,1842.719032,3395613.429,0,0,0,0,1,0,0,0,0,777.9333333,6.888888889,1933.5,192,0,0,0,0,0,0,9,62,6,11601,256,229,7,20,1115968,0,1115968,1115968,68900000,0,68900000,68900000,DDoS
80,1006604,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,11556.67969,7.947514613,143800.5714,380020.9472,1005607,67,639,319.5,357.0889245,572,67,1006537,251634.25,502648.5587,1005607,93,0,0,0,0,72,112,2.98031798,4.967196633,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70677725,9,5,62,11601,20,0,6.888888889,5.30199124,4380,0,2320.2,2207.341206,165.0166301,0.19808221,5436748.077,19100000,68900000,0,70000000,8755887.375,24300000,68900000,0,641632,160408,313093.0611,629985,159,0,0,0,0,192,112,0.127338564,0.070743647,0,4380,777.9333333,1632.89937,2666360.352,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,1114972,0,1114972,1114972,68900000,0,68900000,68900000,DDoS
80,834456,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,13933.62862,8.388698745,139076,334005.6413,820782,31,13159,6579.5,9084.200818,13003,156,834425,278141.6667,470021.2941,820827,515,0,0,0,0,72,92,3.595156605,4.79354214,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,70676726,8,5,56,11601,20,0,7,5.656854249,7300,0,2320.2,3032.755381,164.934069,0.183936081,5889727.167,19900000,68900000,1,70000000,10000000,26000000,68900000,1,640659,160164.75,313323.6485,630097,184,0,0,0,0,172,112,0.113191434,0.070744647,0,7300,833.0714286,2037.940154,4153200.071,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,1113978,0,1113978,1113978,68900000,0,68900000,68900000,DDoS
80,821690,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,14157.40729,8.519027857,136948.3333,335216.4603,821206,3,441,220.5,307.5914498,438,3,821645,273881.6667,473996.8253,821206,5,0,0,0,0,72,92,3.651011939,4.868015918,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,821804,3,5,26,11607,20,0,8.666666667,10.26320288,10220,0,2321.4,4455.182578,14155.44339,9.734681262,117400.5714,310359.1937,821229,1,387,193.5,270.8218972,385,2,821801,205450.25,410519.219,821229,1,0,0,0,0,72,112,3.650505473,6.084175789,0,10220,1292.555556,3378.299021,11400000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,822244,3,5,26,11607,20,0,8.666666667,10.26320288,10135,0,2321.4,4413.201989,14147.86852,9.72947203,117463.4286,310476.9972,821559,0,460,230,325.2691193,460,0,822195,205548.75,410673.5433,821559,3,0,0,0,0,72,112,3.648552011,6.080920019,0,10135,1292.555556,3350.634907,11200000,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
